,id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
40434,946314,1,0,2.78,12,0.0,0,6.1,0.9,0,1
40435,946329,0,0,3.16,33,0.7160392094986286,0,83.0,7.1,0,0
40436,946380,1,0,0.8,13,0.0,0,26.9,2.5,0,1
40437,946411,1,0,3.89,3,0.04,0,110.7,5.0,0,1
40438,946419,0,0,3.16,25,0.76,0,23.4,2.7,0,0
40439,946424,1,1,3.16,24,0.78,0,71.3,5.5,0,0
40440,946429,1,0,1.99,13,0.7160392094986286,0,187.7,14.3,0,1
40441,946449,1,0,3.16,20,0.78,0,111.6,14.1,0,0
40442,946455,1,1,2.38,11,0.0,0,62.7,3.9,0,1
40443,946460,1,1,3.16,15,1.29,1,39.3,1.0,0,0
40444,946465,0,0,0.16,77,0.0,0,95.0,51.0,0,1
40445,946493,1,0,1.83,81,0.7160392094986286,1,30.3,3.8,0,1
40446,946544,1,0,0.52,13,0.0,0,9.0,0.9,0,1
40447,946627,1,1,3.16,40,1.24,0,101.8,4.7,0,0
40448,946666,0,0,4.03,33,0.7160392094986286,0,25.4,1.4,0,1
40449,946694,1,1,3.16,22,1.72,2,366.9,42.0,0,0
40450,946725,1,0,3.16,12,0.8,0,115.8,7.9,0,0
40451,946764,1,1,3.92,17,0.0,2,40.9,2.1,0,1
40452,946782,1,1,3.16,14,1.65,0,29.9,1.9,0,0
40453,946810,1,0,3.16,22,0.74,0,88.7,4.5,0,0
40454,946823,1,0,3.15,12,0.6,0,18.5,0.9,0,1
40455,946861,1,0,2.95,33,0.7160392094986286,0,0.2,0.0,0,1
40456,946900,1,0,3.16,26,1.48,0,16.9,2.6,0,0
40457,946919,1,0,3.16,12,0.79,0,41.0,1.8,0,0
40458,946923,1,0,0.9,30,0.7160392094986286,0,91.2,8.2,0,1
40459,946951,1,0,3.72,5,0.21,1,68.7,5.1,0,1
40460,946959,1,0,2.96,24,0.7160392094986286,0,43.4,3.6,0,1
40461,946984,1,0,3.16,11,0.77,1,75.8,5.9,0,0
40462,946989,1,0,3.16,12,0.78,1,23.6,3.4,0,0
40463,947010,1,1,3.01,22,0.0,0,40.8,3.4,0,1
40464,947026,1,0,3.16,12,0.77,0,26.6,2.0,0,0
40465,947050,1,0,1.79,13,0.0,0,36.6,2.7,0,1
40466,947059,1,0,1.25,13,0.0,0,19.1,0.6,0,1
40467,947062,1,0,3.16,12,0.77,0,60.8,4.7,0,0
40468,947137,1,0,1.4,32,0.7160392094986286,1,53.7,4.8,0,1
40469,947148,1,0,0.3,22,0.0,0,30.0,1.7,0,1
40470,947187,0,0,2.12,23,0.7160392094986286,0,48.0,3.3,0,1
40471,947191,1,1,3.16,12,0.87,0,98.4,4.3,0,0
40472,947213,1,1,3.82,32,0.36,0,239.6,28.2,0,1
40473,947273,1,0,3.16,12,0.78,0,7.3,0.7,0,0
40474,947282,1,0,0.56,30,0.0,0,9.5,0.5,0,1
40475,947350,1,1,3.16,12,0.77,0,6.2,0.3,0,0
40476,947366,1,0,1.22,17,0.7160392094986286,0,12.3,0.6,0,1
40477,947414,1,0,1.11,18,0.0,0,32.5,0.9,0,1
40478,947428,1,0,1.21,13,0.0,0,75.3,12.7,0,1
40479,947443,1,0,3.22,24,0.7160392094986286,0,41.9,8.5,0,1
40480,947464,1,0,2.47,0,0.7160392094986286,0,0.0,0.0,0,1
40481,947473,1,1,3.15,18,0.7160392094986286,0,81.1,6.8,0,1
40482,947515,1,0,3.16,22,0.75,0,31.5,1.9,0,0
40483,947517,1,0,3.16,21,0.44,0,15.9,1.5,0,0
40484,947520,1,0,3.16,12,0.77,0,22.7,1.1,0,0
40485,947537,1,0,3.96,11,0.7160392094986286,0,47.6,3.0,0,1
40486,947567,1,0,1.97,13,0.0,0,49.8,4.5,0,1
40487,947580,1,0,0.4,12,0.0,0,46.1,2.6,0,1
40488,947601,1,1,3.16,9,1.72,0,6.8,0.9,2,0
40489,947602,1,0,2.19,26,0.7160392094986286,0,26.5,1.7,0,1
40490,947620,1,0,1.03,30,0.0,0,54.2,2.7,0,1
40491,947634,1,0,1.97,8,0.0,0,11.0,0.6,0,1
40492,947669,1,0,3.16,20,1.79,0,54.1,2.3,0,0
40493,947670,1,1,3.27,22,0.7160392094986286,0,97.5,7.4,0,1
40494,947682,1,0,2.85,17,0.0,0,79.1,2.9,0,1
40495,947699,1,0,0.8,19,0.0,0,26.2,0.8,3,1
40496,947715,1,0,3.16,20,0.78,0,64.6,6.5,0,0
40497,947825,1,1,3.16,24,0.99,0,140.0,11.5,0,0
40498,947835,1,1,3.93,17,1.15,0,40.0,5.7,0,1
40499,947863,1,0,1.38,5,0.0,0,44.8,2.9,0,1
40500,947901,1,0,1.69,30,0.0,0,14.1,0.6,0,1
40501,947933,1,1,3.35,14,1.47,0,19.4,1.4,0,1
40502,947943,1,0,3.16,12,0.77,0,57.2,3.0,0,0
40503,947950,1,0,3.16,12,0.77,1,155.4,7.6,0,0
40504,947969,1,0,1.73,13,0.0,0,89.5,6.3,0,1
40505,948002,1,0,1.06,13,0.0,0,4.5,1.9,0,1
40506,948033,1,0,3.16,12,0.79,0,79.1,3.8,0,0
40507,948065,1,0,1.6,22,0.0,0,17.6,2.5,0,1
40508,948131,1,0,3.16,20,0.77,0,156.8,11.1,0,0
40509,948153,1,0,3.16,12,0.79,0,28.8,1.9,0,0
40510,948166,1,0,2.19,32,0.7160392094986286,0,57.2,13.1,0,1
40511,948174,1,1,3.16,20,0.0,0,101.0,4.6,0,0
40512,948180,1,0,3.16,12,0.79,1,322.4,13.1,0,0
40513,948191,1,0,1.0,13,0.0,2,29.4,1.8,0,1
40514,948208,1,1,3.16,24,0.76,0,48.1,5.7,0,0
40515,948213,1,0,3.16,12,0.77,0,13.9,1.5,0,0
40516,948225,1,1,3.16,32,0.96,1,107.8,6.6,0,0
40517,948231,1,0,3.16,12,0.79,0,31.0,1.1,0,0
40518,948282,1,0,0.41,11,0.0,3,20.9,5.0,0,1
40519,948307,0,0,2.79,26,0.0,0,40.6,2.7,0,1
40520,948314,1,0,0.48,11,0.0,1,10.5,2.1,0,1
40521,948316,1,0,2.13,8,0.7160392094986286,0,69.5,5.2,0,1
40522,948333,1,1,3.86,23,0.07,0,44.4,5.5,0,1
40523,948337,1,0,1.26,22,0.7160392094986286,0,10.6,0.4,0,1
40524,948349,1,0,3.16,12,0.79,0,59.8,3.7,0,0
40525,948365,1,0,3.16,12,1.25,0,9.8,0.7,0,0
40526,948456,1,0,3.95,11,0.7160392094986286,0,15.7,1.4,0,1
40527,948552,1,1,3.24,20,0.0,0,49.6,3.2,0,1
40528,948567,1,0,3.15,12,0.79,0,86.9,14.9,0,0
40529,948584,1,0,3.15,24,0.7160392094986286,0,10.5,0.9,0,0
40530,948587,1,0,3.15,12,0.79,0,41.2,5.9,0,0
40531,948605,1,0,3.15,9,1.39,0,13.8,1.0,0,0
40532,948632,1,0,3.15,12,0.79,0,49.2,4.9,0,0
40533,948651,1,0,3.15,22,1.73,0,28.1,2.3,0,0
40534,948655,1,0,3.15,22,0.06,0,3.0,0.2,0,0
40535,948658,1,0,2.26,16,0.7160392094986286,0,3.6,0.7,0,1
40536,948684,1,1,3.15,25,1.82,0,32.5,2.7,0,0
40537,948700,1,0,3.15,12,0.96,0,20.1,41.9,0,0
40538,948715,1,0,0.2,20,0.0,0,18.8,0.4,0,1
40539,948752,1,1,3.15,31,1.68,1,87.4,3.6,0,0
40540,948753,1,0,3.15,12,0.79,0,21.5,1.7,0,0
40541,948771,1,0,3.15,12,0.79,0,7.6,2.2,0,0
40542,948802,1,0,0.15,10,0.0,0,5.2,0.2,0,1
40543,948805,1,0,0.88,15,0.0,0,64.5,9.7,0,1
40544,948829,1,1,3.15,12,1.01,0,22.6,1.9,0,0
40545,948833,1,0,1.98,12,0.7160392094986286,0,99.1,4.8,0,1
40546,948868,1,0,3.15,22,0.79,0,18.9,2.4,0,0
40547,948871,1,0,2.98,22,0.7160392094986286,0,78.7,3.7,0,1
40548,948899,1,0,2.68,20,0.0,0,30.2,5.4,0,1
40549,948901,0,0,1.98,37,0.7160392094986286,0,85.7,4.6,0,1
40550,948927,1,0,3.15,9,1.02,0,29.3,1.6,0,0
40551,948943,0,0,0.99,26,0.0,0,80.7,10.4,0,1
40552,948964,1,1,3.15,12,0.79,0,22.4,3.6,0,0
40553,948972,1,0,3.15,12,0.79,0,80.2,3.9,0,0
40554,948973,1,0,3.15,12,0.79,0,46.1,2.6,0,0
40555,948979,1,0,3.15,22,1.84,0,61.7,5.3,0,0
40556,948984,1,0,3.15,12,0.8,0,68.7,2.9,0,0
40557,949052,1,0,2.13,11,0.0,1,87.0,8.9,0,1
40558,949081,1,0,1.98,33,0.7160392094986286,0,9.3,0.3,0,1
40559,949108,1,1,3.15,24,0.85,0,87.4,5.1,0,0
40560,949123,1,1,3.15,21,0.22,0,49.7,4.2,0,0
40561,949211,1,1,3.15,15,1.08,0,58.3,5.3,0,0
40562,949237,1,0,3.15,12,0.8,0,17.1,2.0,0,0
40563,949271,1,0,1.05,54,0.0,0,194.0,44.1,0,1
40564,949282,1,0,3.15,12,0.79,0,79.9,3.5,0,0
40565,949286,1,0,3.15,12,0.79,0,32.3,2.8,0,0
40566,949291,1,0,2.04,13,0.7160392094986286,0,10.6,1.5,0,1
40567,949315,1,1,3.15,7,0.61,0,31.6,1.6,0,0
40568,949354,1,1,3.15,22,1.97,0,83.5,9.0,0,0
40569,949364,0,0,3.15,33,0.33,0,70.6,1.7,0,0
40570,949393,1,0,2.04,13,0.88,0,37.6,3.3,0,1
40571,949451,0,0,0.01,0,0.0,0,0.0,0.0,0,1
40572,949464,1,1,3.2,24,0.0,6,100.6,6.3,0,1
40573,949474,1,0,3.15,30,0.73,1,28.3,2.6,0,0
40574,949498,1,0,3.15,12,0.76,0,131.4,7.5,0,0
40575,949538,1,0,3.15,12,0.85,0,66.9,3.2,0,0
40576,949555,1,0,1.43,26,0.0,6,52.8,9.3,0,1
40577,949584,1,1,3.15,20,1.02,1,127.2,38.2,0,0
40578,949616,1,0,2.55,21,0.0,2,84.7,7.1,0,1
40579,949635,1,0,1.83,30,0.0,0,33.2,3.0,0,1
40580,949665,1,0,3.15,12,0.79,0,72.6,3.4,0,0
40581,949688,1,0,0.5,12,0.0,0,14.4,0.4,0,1
40582,949691,1,1,3.15,36,1.04,0,239.2,18.7,0,0
40583,949707,1,1,3.15,16,1.8,0,40.6,4.5,0,0
40584,949722,1,1,3.45,22,0.7160392094986286,0,54.0,4.2,0,1
40585,949726,1,0,3.95,12,0.7160392094986286,0,25.1,1.7,0,1
40586,949758,1,1,3.77,0,0.7160392094986286,0,0.0,0.0,0,1
40587,949771,1,1,3.15,16,1.9,0,201.8,12.4,0,0
40588,949804,1,0,3.15,12,0.79,0,75.3,6.6,0,0
40589,949840,1,0,3.32,11,0.63,0,20.0,0.9,0,1
40590,949849,1,0,3.96,24,1.96,0,56.8,4.0,0,1
40591,949871,0,0,1.44,22,0.0,0,110.7,11.8,0,1
40592,949879,1,0,2.23,10,0.0,0,50.7,11.9,0,1
40593,949889,1,0,1.97,12,0.0,0,27.9,1.4,0,1
40594,949905,1,0,0.98,26,0.0,0,34.2,1.1,0,1
40595,949909,1,0,3.15,22,1.19,0,49.8,2.4,0,0
40596,949911,1,0,3.15,22,0.75,2,40.8,3.1,0,0
40597,950039,0,0,0.99,23,0.7160392094986286,0,97.8,11.9,0,1
40598,950061,1,0,0.87,21,0.0,0,25.7,0.7,0,1
40599,950098,1,1,3.15,22,1.85,0,101.7,7.7,0,0
40600,950104,1,0,1.73,32,0.7160392094986286,0,41.3,1.2,0,1
40601,950107,1,0,0.93,22,0.0,0,23.2,1.1,0,1
40602,950114,1,0,3.15,12,0.87,0,18.0,1.0,0,0
40603,950135,1,0,3.15,12,0.79,0,62.6,2.9,0,0
40604,950138,1,0,3.15,12,0.79,0,56.1,3.2,0,0
40605,950165,0,0,1.96,33,0.7160392094986286,0,46.4,1.7,0,1
40606,950167,1,1,3.58,16,1.25,2,48.8,6.4,0,1
40607,950179,1,1,3.05,25,0.7160392094986286,0,41.4,2.6,0,1
40608,950201,1,0,0.58,12,0.0,0,41.9,1.0,0,1
40609,950216,1,0,3.15,22,0.79,0,48.5,1.9,0,0
40610,950325,1,0,0.44,9,0.0,2,167.0,17.2,0,1
40611,950340,1,0,3.92,3,0.02,0,33.6,1.4,0,1
40612,950398,1,0,3.15,12,0.79,0,38.1,3.4,0,0
40613,950442,1,0,1.83,30,0.0,0,128.0,11.8,0,1
40614,950446,1,0,2.34,10,0.0,1,28.3,5.0,0,1
40615,950457,1,1,3.15,24,0.74,0,75.3,7.2,0,0
40616,950490,1,0,2.03,33,0.7160392094986286,0,21.3,3.5,0,1
40617,950491,1,0,2.8,12,0.0,0,29.2,1.9,0,1
40618,950501,0,0,1.02,15,0.7160392094986286,0,1.0,0.5,1,1
40619,950508,1,0,3.15,12,0.79,1,55.5,5.8,0,0
40620,950557,1,0,3.15,37,0.7160392094986286,0,0.5,0.5,0,0
40621,950614,1,0,0.18,10,0.0,0,19.7,1.4,0,1
40622,950621,1,1,3.15,122,0.7160392094986286,0,2.5,0.6,0,0
40623,950643,1,0,1.98,30,0.7160392094986286,1,35.5,5.6,0,1
40624,950673,1,0,3.15,12,0.79,0,46.5,2.2,0,0
40625,950726,1,0,3.15,12,0.79,0,70.9,4.6,0,0
40626,950729,1,0,3.15,12,0.79,0,9.1,0.5,0,0
40627,950741,1,1,3.15,22,1.95,0,50.0,6.0,0,0
40628,950752,1,1,2.38,16,0.0,0,111.4,10.3,0,1
40629,950789,1,0,3.15,12,0.8,0,169.6,13.0,0,0
40630,950806,1,1,3.15,36,1.66,1,155.8,16.2,0,0
40631,950828,1,1,3.15,28,1.43,0,165.9,6.1,0,0
40632,950853,1,0,1.98,13,0.7160392094986286,0,11.7,0.5,0,1
40633,950870,1,0,3.15,22,0.78,0,13.0,1.4,0,0
40634,950980,1,1,3.15,24,0.78,0,108.5,5.4,0,0
40635,951004,1,0,3.15,12,0.8,0,13.7,0.7,0,0
40636,951034,1,0,1.97,13,0.0,0,66.5,4.9,0,1
40637,951054,0,0,0.56,26,0.0,0,4.0,0.3,0,1
40638,951082,1,0,3.15,12,0.8,0,11.0,0.6,0,0
40639,951122,0,0,2.69,24,0.0,0,72.9,5.7,0,1
40640,951129,1,0,3.15,12,0.8,0,124.3,6.1,0,0
40641,951175,1,0,3.15,12,0.8,0,51.2,4.4,0,0
40642,951193,1,0,3.15,12,0.52,0,71.0,3.2,0,0
40643,951204,1,0,2.01,13,0.7160392094986286,0,38.8,3.0,0,1
40644,951212,1,0,1.96,12,0.0,0,1.2,0.1,0,1
40645,951224,0,0,0.81,21,0.7160392094986286,0,8.1,0.8,0,1
40646,951235,1,0,0.07,0,0.0,0,48.1,11.2,0,1
40647,951243,0,0,2.77,108,0.7160392094986286,2,47.1,5.5,0,1
40648,951258,1,0,3.15,12,0.8,0,49.8,4.6,0,0
40649,951294,1,0,3.15,12,0.9,0,31.5,3.0,0,0
40650,951295,1,1,3.15,24,0.78,0,15.6,1.1,0,0
40651,951316,1,0,1.97,38,0.0,0,44.0,1.9,0,1
40652,951325,1,0,2.57,49,0.7160392094986286,0,57.2,2.8,0,1
40653,951340,1,0,0.6,13,0.0,0,22.0,2.7,0,1
40654,951348,0,0,3.15,325,0.7160392094986286,0,246.2,86.7,0,0
40655,951368,1,0,3.15,12,0.8,0,5.7,0.2,0,0
40656,951370,1,0,3.15,22,0.78,0,26.2,5.4,0,0
40657,951371,1,0,3.15,12,0.8,0,30.7,2.6,0,0
40658,951384,1,0,0.8,32,0.7160392094986286,0,79.0,4.8,0,1
40659,951405,1,0,0.04,0,0.0,0,0.0,0.0,0,1
40660,951450,1,0,0.01,0,0.0,0,0.0,0.0,0,1
40661,951452,1,0,3.15,12,0.8,0,123.2,6.8,0,0
40662,951456,0,0,1.04,15,0.7160392094986286,0,4.9,0.5,0,1
40663,951470,1,0,3.15,12,0.8,0,15.6,1.2,0,0
40664,951471,1,1,3.37,23,0.99,0,112.3,8.5,0,1
40665,951501,1,0,3.15,12,0.8,0,11.4,2.5,0,0
40666,951587,1,0,0.98,17,0.0,1,28.4,11.3,0,1
40667,951610,1,0,3.01,25,0.7160392094986286,1,43.7,24.4,0,1
40668,951623,1,1,3.15,24,0.79,2,129.8,16.6,0,0
40669,951624,0,0,2.2,24,0.7160392094986286,0,50.0,2.5,0,1
40670,951626,1,0,3.15,12,0.8,1,12.0,4.8,0,0
40671,951674,1,0,1.12,9,0.0,0,5.4,0.2,0,1
40672,951681,1,0,3.15,12,0.8,1,13.2,0.8,0,0
40673,951716,1,0,3.15,11,0.8,0,47.2,3.1,0,0
40674,951718,1,0,1.04,13,0.0,0,23.9,0.9,0,1
40675,951726,1,0,3.15,12,0.8,0,12.2,0.5,0,0
40676,951766,1,0,3.15,12,0.8,0,10.3,0.3,0,0
40677,951824,1,0,0.45,10,0.0,0,9.8,0.3,0,1
40678,951843,1,0,3.15,12,0.8,0,52.3,1.0,0,0
40679,951856,1,0,3.15,20,1.76,0,98.0,2.4,0,0
40680,951894,1,1,3.15,19,1.75,0,34.5,4.4,0,0
40681,951945,1,1,3.15,40,1.01,0,120.3,8.2,0,0
40682,952056,1,0,3.15,12,0.8,0,78.6,9.4,0,0
40683,952105,1,0,2.03,13,0.0,0,54.7,2.5,0,1
40684,952114,1,1,0.76,27,0.7160392094986286,0,40.6,1.1,0,1
40685,952143,1,0,1.98,13,0.7160392094986286,0,7.8,0.5,0,1
40686,952155,1,1,3.15,24,0.78,0,88.4,2.6,0,0
40687,952163,0,0,1.48,24,0.7160392094986286,0,142.2,9.4,0,1
40688,952208,1,0,3.15,12,0.82,0,22.4,1.7,0,0
40689,952238,1,1,3.15,24,0.79,0,38.8,2.2,0,0
40690,952242,0,0,0.45,12,0.0,0,51.2,2.9,0,1
40691,952326,0,0,0.0,0,0.0,0,0.0,0.0,0,1
40692,952386,1,0,3.15,20,0.8,0,41.1,3.1,0,0
40693,952410,1,0,1.53,6,0.0,1,25.5,1.0,0,1
40694,952419,1,0,3.31,11,0.63,1,73.9,7.8,0,1
40695,952438,0,0,0.01,0,0.0,0,0.0,0.0,0,1
40696,952439,1,0,0.0,0,0.0,0,0.2,0.0,0,1
40697,952444,1,0,3.15,12,0.8,0,32.0,2.1,0,0
40698,952445,1,1,3.95,9,0.15,0,55.7,3.2,0,1
40699,952467,1,0,3.15,12,0.8,0,22.4,2.4,0,0
40700,952499,1,1,3.15,25,1.76,5,141.0,11.4,0,0
40701,952514,1,0,3.15,12,0.87,0,59.3,3.9,0,0
40702,952568,1,0,3.15,12,0.8,0,114.1,9.4,0,0
40703,952595,1,0,0.94,13,0.0,0,6.9,0.3,0,1
40704,952596,1,0,3.95,20,0.0,0,53.2,3.3,0,1
40705,952680,1,1,2.1,25,0.0,0,39.4,2.5,0,1
40706,952696,1,0,0.86,17,0.0,0,86.5,65.0,0,1
40707,952742,1,0,3.15,12,0.8,0,35.5,1.3,0,0
40708,952810,1,1,1.28,29,0.0,0,31.1,0.9,0,1
40709,952838,1,0,3.15,22,0.8,1,42.9,3.8,0,0
40710,952903,1,0,3.15,12,0.8,0,75.0,4.2,0,0
40711,952990,1,0,3.14,20,0.88,0,6.0,0.2,0,0
40712,953024,1,0,2.01,33,0.7160392094986286,0,20.1,1.3,0,1
40713,953039,1,0,3.14,12,0.8,0,77.7,28.3,0,0
40714,953045,1,0,3.95,12,0.0,0,116.1,14.4,0,1
40715,953055,1,0,1.53,22,0.0,0,99.1,10.0,0,1
40716,953075,1,0,0.34,11,0.0,0,44.3,2.8,0,1
40717,953151,1,0,3.14,12,0.8,0,82.4,4.9,0,0
40718,953154,1,0,0.75,25,0.0,0,54.7,10.2,0,1
40719,953219,1,0,2.0,30,0.7160392094986286,0,0.0,0.0,0,1
40720,953263,1,0,3.14,30,0.89,0,127.2,8.1,0,0
40721,953279,1,0,0.89,13,0.0,0,17.7,2.3,0,1
40722,953291,1,0,1.16,29,0.0,0,18.7,0.9,0,1
40723,953300,1,0,3.14,22,0.79,0,16.8,1.1,0,0
40724,953334,0,0,3.12,23,0.7160392094986286,0,26.8,1.9,0,1
40725,953358,1,1,3.14,24,0.95,2,110.1,8.7,0,0
40726,953359,1,0,1.03,9,0.0,0,35.7,2.1,0,1
40727,953376,1,0,2.88,25,0.0,0,39.9,12.4,0,1
40728,953387,1,0,1.65,30,0.0,0,96.2,2.3,0,1
40729,953404,1,1,3.14,32,0.78,0,106.3,3.9,0,0
40730,953411,1,0,3.53,9,0.39,0,0.0,0.0,0,1
40731,953423,1,0,0.01,0,0.0,0,2.5,0.1,0,1
40732,953428,1,0,3.14,12,0.8,0,75.7,3.5,0,0
40733,953459,1,0,3.67,13,0.36,0,45.2,8.4,0,1
40734,953462,1,0,0.9,17,0.0,0,77.4,4.1,0,1
40735,953478,1,0,1.99,22,0.7160392094986286,0,44.4,1.6,0,1
40736,953513,0,0,2.76,57,0.7160392094986286,0,208.0,11.3,0,1
40737,953549,1,0,3.14,12,0.8,0,47.5,8.4,0,0
40738,953551,1,0,2.71,12,0.0,0,41.1,2.1,0,1
40739,953576,1,0,3.14,12,0.8,0,65.9,3.8,0,0
40740,953590,0,0,1.97,26,0.0,0,21.3,1.2,0,1
40741,953594,1,0,3.14,20,0.8,0,72.0,8.8,0,0
40742,953598,1,1,3.14,12,0.8,2,88.9,6.7,0,0
40743,953625,1,0,1.03,9,0.0,0,33.3,2.5,0,1
40744,953654,1,0,3.14,21,0.42,0,12.1,1.0,0,0
40745,953670,1,0,3.14,21,0.53,0,152.7,12.3,0,0
40746,953678,1,1,3.14,8,1.28,1,47.2,4.5,0,0
40747,953691,1,0,3.14,20,1.73,1,42.0,2.7,0,0
40748,953697,1,0,0.51,12,0.0,0,70.3,4.4,0,1
40749,953784,1,0,1.03,12,0.0,0,60.9,18.6,0,1
40750,953789,1,1,3.14,24,0.78,0,141.6,13.2,0,0
40751,953793,1,1,3.14,18,1.83,0,19.3,1.2,0,0
40752,953804,1,1,3.14,24,0.78,0,152.6,11.3,0,0
40753,953888,1,0,3.14,21,0.2,0,28.4,2.6,0,0
40754,953901,1,0,1.1,17,0.0,4,31.1,2.2,0,1
40755,953915,1,0,2.93,20,0.35,0,11.4,1.3,0,1
40756,953951,1,0,0.25,23,0.0,0,32.7,4.0,0,1
40757,953970,1,0,2.04,12,0.7160392094986286,0,6.1,0.5,0,1
40758,953996,0,0,0.42,22,0.0,0,86.9,3.9,0,1
40759,954001,1,0,3.14,12,0.8,0,92.4,11.9,0,0
40760,954035,1,0,3.14,20,0.84,0,14.2,3.9,0,0
40761,954063,1,0,3.2,17,0.7160392094986286,0,35.7,4.1,0,1
40762,954080,1,1,1.04,20,0.0,0,25.7,2.7,0,1
40763,954090,0,0,0.47,23,0.0,3,54.5,5.2,0,1
40764,954119,1,0,3.14,20,1.74,0,42.9,3.0,0,0
40765,954134,1,0,3.14,12,0.81,0,189.5,15.4,0,0
40766,954199,1,1,3.94,22,0.7160392094986286,0,85.1,6.3,0,1
40767,954218,1,0,3.14,12,0.81,0,82.0,6.5,0,0
40768,954253,1,0,0.65,22,0.0,0,3.7,0.3,0,1
40769,954289,1,0,3.14,12,0.81,0,34.1,2.4,0,0
40770,954293,1,0,3.14,12,0.81,2,209.6,14.1,0,0
40771,954313,1,0,3.14,43,0.78,0,184.5,8.8,0,0
40772,954396,1,1,2.3,17,0.7160392094986286,0,23.8,1.1,0,1
40773,954401,1,0,1.97,13,0.0,1,64.1,3.5,0,1
40774,954444,1,0,0.0,0,0.0,0,0.0,0.0,0,1
40775,954477,1,0,2.9,12,0.0,0,7.3,1.3,0,1
40776,954575,1,0,3.14,28,0.52,0,87.2,2.5,0,0
40777,954613,1,0,1.53,13,0.0,0,24.3,1.1,0,1
40778,954640,1,0,3.14,12,0.81,0,94.0,10.4,0,0
40779,954662,1,0,2.02,13,0.0,0,18.9,1.3,0,1
40780,954737,1,0,2.05,31,0.84,0,107.7,7.6,0,1
40781,954739,1,0,0.95,12,0.0,0,11.7,2.4,0,1
40782,954775,1,0,3.14,22,0.82,0,129.9,9.9,0,0
40783,954785,1,0,3.14,12,0.81,0,46.4,3.5,0,0
40784,954829,1,0,0.52,7,0.0,0,12.6,1.2,0,1
40785,954839,1,0,3.14,12,0.81,1,108.8,8.9,0,0
40786,954914,1,1,3.14,24,0.76,0,79.6,3.5,0,0
40787,954926,1,0,0.14,20,0.7160392094986286,0,31.6,1.0,0,1
40788,954928,1,0,3.14,12,0.81,0,17.5,1.3,0,0
40789,954937,1,1,3.14,18,1.81,1,63.9,4.3,0,0
40790,954972,1,1,3.14,22,0.99,0,20.6,2.2,0,0
40791,955004,1,0,0.31,24,0.0,0,6.2,0.2,0,1
40792,955010,1,0,3.13,12,0.82,0,207.8,7.2,0,0
40793,955061,1,0,3.13,12,0.82,1,71.7,6.4,0,0
40794,955082,1,0,1.05,13,0.0,1,19.5,0.6,0,1
40795,955095,1,0,3.13,22,0.97,0,31.4,1.9,0,0
40796,955135,1,1,3.13,16,1.49,0,8.2,0.5,0,0
40797,955139,1,1,2.42,30,0.0,0,52.3,3.9,0,1
40798,955150,1,1,3.13,22,0.07,1,15.9,0.8,0,0
40799,955152,1,0,3.13,12,0.82,0,89.1,7.9,0,0
40800,955191,0,0,0.77,0,0.7160392094986286,0,4.2,0.1,0,1
40801,955195,1,0,2.35,10,0.0,0,8.1,1.0,0,1
40802,955202,1,0,1.02,3,0.0,0,0.0,0.0,0,1
40803,955226,1,1,3.13,21,1.92,2,83.0,6.8,0,0
40804,955248,1,0,0.41,11,0.0,0,11.4,0.4,0,1
40805,955257,1,1,3.13,24,0.81,0,60.4,9.6,0,0
40806,955269,1,0,2.03,11,0.7160392094986286,0,29.1,1.8,0,1
40807,955282,1,1,3.13,40,0.78,0,259.9,22.9,0,0
40808,955286,0,0,1.35,21,0.0,0,35.1,2.5,0,1
40809,955295,1,1,1.06,20,0.0,0,50.1,3.5,0,1
40810,955345,1,0,1.51,19,0.0,0,34.6,2.0,0,1
40811,955408,1,1,3.13,24,0.78,0,139.8,12.2,0,0
40812,955442,1,0,3.13,22,0.8,0,180.5,8.5,0,0
40813,955471,1,0,3.13,12,0.82,1,20.7,1.3,0,0
40814,955507,0,0,1.55,37,0.0,0,82.5,5.9,0,1
40815,955536,1,0,3.13,12,0.82,0,160.4,11.3,0,0
40816,955537,1,0,1.48,30,0.0,0,29.1,3.7,0,1
40817,955555,1,1,3.13,18,1.89,0,61.2,6.2,0,0
40818,955567,0,0,1.12,29,0.7160392094986286,0,37.9,2.2,0,1
40819,955637,1,0,3.13,12,0.82,0,27.0,3.2,0,0
40820,955698,1,0,1.93,33,0.0,0,43.9,8.0,0,1
40821,955732,0,0,1.62,28,0.0,0,39.6,7.2,0,1
40822,955770,1,0,3.13,8,0.99,1,35.3,1.6,0,0
40823,955811,1,0,3.13,12,0.82,1,134.8,12.8,0,0
40824,955818,1,0,3.13,12,0.82,0,55.4,3.1,0,0
40825,955843,1,1,2.83,12,0.0,0,82.1,3.4,0,1
40826,955850,1,1,3.13,23,0.78,0,17.8,2.3,0,0
40827,955969,1,0,3.13,12,0.59,0,69.7,5.7,0,0
40828,956035,1,0,1.25,24,0.7160392094986286,4,30.6,1.1,0,1
40829,956063,1,0,0.52,9,0.0,0,1.6,0.1,0,1
40830,956111,1,0,2.19,14,0.7160392094986286,0,0.0,0.0,0,1
40831,956132,1,0,2.0,13,0.7160392094986286,0,9.8,0.3,0,1
40832,956195,1,0,1.02,15,0.0,0,83.5,3.6,0,1
